1425.000,1.000,0.718,6533.000,2.000,0.493,2574.000,4.000,0.473,6301.000,1.000,0.469,2732.000,1.000,0.443
1428.000,1.000,0.592,6533.000,1.000,0.451,2347.000,1.000,0.413,2370.000,2.000,0.407,6301.000,1.000,0.404
1435.000,1.000,0.452,5686.000,1.000,0.318,6709.000,1.000,0.313,4644.000,1.000,0.305,3781.000,1.000,0.303
1440.000,1.000,0.360,3871.000,1.000,0.360,4251.000,3.000,0.318,5078.000,1.000,0.313,2562.000,1.000,0.305
1463.000,1.000,0.567,2574.000,1.000,0.343,6298.000,1.000,0.297,4326.000,1.000,0.295,6817.000,1.000,0.294
1480.000,1.000,0.661,4644.000,1.000,0.372,1076.000,1.000,0.346,6533.000,1.000,0.341,3077.000,1.000,0.334
1492.000,1.000,0.624,6088.000,1.000,0.417,1076.000,2.000,0.356,2110.000,1.000,0.349,6490.000,2.000,0.326
1494.000,1.000,0.650,6533.000,1.000,0.416,4962.000,1.000,0.399,2347.000,1.000,0.398,2892.000,1.000,0.397
1498.000,1.000,0.483,2574.000,1.000,0.380,6817.000,1.000,0.377,1840.000,1.000,0.323,3620.000,1.000,0.307
1502.000,1.000,0.503,2574.000,1.000,0.340,5379.000,2.000,0.271,6730.000,1.000,0.245,1517.000,3.000,0.241
1507.000,1.000,0.678,1076.000,4.000,0.416,3337.000,3.000,0.409,4517.000,1.000,0.395,6298.000,4.000,0.382
1517.000,1.000,0.341,5379.000,1.000,0.262,4251.000,1.000,0.243,6607.000,1.000,0.242,4861.000,1.000,0.168
1530.000,1.000,0.553,2055.000,4.000,0.414,6533.000,1.000,0.412,2370.000,1.000,0.372,4300.000,1.000,0.349
1532.000,1.000,0.571,2918.000,1.000,0.364,6978.000,1.000,0.335,4326.000,1.000,0.327,4268.000,1.000,0.326
1537.000,1.000,0.542,2574.000,2.000,0.440,2669.000,1.000,0.416,4146.000,1.000,0.392,4172.000,1.000,0.386
1539.000,1.000,0.398,3871.000,1.000,0.359,6174.000,1.000,0.266,1257.000,2.000,0.263,5573.000,1.000,0.252
1546.000,1.000,0.751,4644.000,1.000,0.463,6017.000,1.000,0.456,6158.000,1.000,0.450,6301.000,1.000,0.446
1548.000,1.000,0.615,2574.000,1.000,0.445,6298.000,1.000,0.399,6817.000,1.000,0.377,4326.000,1.000,0.350
1551.000,1.000,0.399,3871.000,1.000,0.248,5379.000,3.000,0.236,3545.000,1.000,0.231,4146.000,1.000,0.227
1561.000,1.000,0.449,2574.000,1.000,0.314,2370.000,1.000,0.278,6298.000,1.000,0.274,2532.000,1.000,0.249
1567.000,1.000,0.578,6533.000,1.000,0.375,4300.000,1.000,0.348,2574.000,2.000,0.340,2265.000,1.000,0.335
1573.000,1.000,0.566,4268.000,1.000,0.369,4620.000,1.000,0.367,1494.000,1.000,0.360,4962.000,1.000,0.343
1575.000,1.000,0.524,6533.000,1.000,0.397,2918.000,1.000,0.385,1494.000,1.000,0.368,3617.000,1.000,0.367
1592.000,1.000,0.424,6533.000,1.000,0.308,2370.000,1.000,0.260,6301.000,1.000,0.257,2574.000,2.000,0.256
1599.000,1.000,0.528,2918.000,1.000,0.383,1076.000,1.000,0.371,2968.000,1.000,0.363,6978.000,1.000,0.356
1607.000,1.000,0.390,2110.000,3.000,0.175,6426.000,1.000,0.158,3844.000,2.000,0.133,4897.000,3.000,0.122
1609.000,1.000,0.536,6298.000,1.000,0.406,6817.000,1.000,0.385,2574.000,2.000,0.379,2638.000,1.000,0.372
1624.000,1.000,0.490,2918.000,1.000,0.411,3306.000,1.000,0.394,1164.000,1.000,0.387,6533.000,1.000,0.372
1635.000,1.000,0.513,2055.000,4.000,0.305,2532.000,2.000,0.259,4469.000,1.000,0.249,2370.000,1.000,0.241
1639.000,1.000,0.394,3091.000,1.000,0.354,4326.000,1.000,0.353,2574.000,1.000,0.333,1948.000,1.000,0.333
1657.000,1.000,0.581,2574.000,1.000,0.404,3077.000,1.000,0.375,6533.000,1.000,0.366,2347.000,1.000,0.357
1660.000,1.000,0.584,4644.000,1.000,0.392,6158.000,1.000,0.345,6533.000,1.000,0.344,2918.000,1.000,0.342
1661.000,1.000,0.744,2918.000,1.000,0.390,6088.000,1.000,0.377,1760.000,1.000,0.371,3715.000,1.000,0.368
1664.000,1.000,0.717,6301.000,1.000,0.431,5948.000,1.000,0.426,6533.000,2.000,0.425,6876.000,1.000,0.420
1667.000,1.000,0.443,2055.000,4.000,0.360,4644.000,1.000,0.339,2347.000,1.000,0.336,3701.000,1.000,0.329
1670.000,1.000,0.503,6533.000,1.000,0.380,6384.000,1.000,0.351,1130.000,1.000,0.347,3617.000,1.000,0.346
1673.000,1.000,0.524,2370.000,1.000,0.416,4693.000,1.000,0.395,2574.000,2.000,0.383,2055.000,4.000,0.382
1679.000,1.000,0.409,4251.000,1.000,0.283,2055.000,4.000,0.268,5379.000,1.000,0.261,1257.000,1.000,0.256
1682.000,1.000,0.492,7225.000,1.000,0.466,3690.000,1.000,0.451,7441.000,1.000,0.405,2669.000,1.000,0.404
1695.000,1.000,0.330,4268.000,1.000,0.339,2918.000,1.000,0.326,4620.000,1.000,0.315,5570.000,1.000,0.306
1700.000,1.000,0.591,1076.000,2.000,0.382,4830.000,2.000,0.354,5189.000,1.000,0.348,6978.000,1.000,0.347
1711.000,1.000,0.621,2370.000,1.000,0.383,2574.000,2.000,0.365,1840.000,1.000,0.356,4247.000,1.000,0.350
1720.000,1.000,0.531,6298.000,1.000,0.351,2574.000,1.000,0.334,2055.000,1.000,0.294,2638.000,1.000,0.288
1722.000,1.000,0.437,2574.000,1.000,0.312,6817.000,1.000,0.302,6180.000,1.000,0.276,4172.000,1.000,0.262
1724.000,1.000,0.867,2231.000,1.000,0.307,6976.000,1.000,0.292,6298.000,1.000,0.286,4693.000,1.000,0.282
1727.000,1.000,0.620,6533.000,1.000,0.360,2370.000,1.000,0.315,6270.000,1.000,0.282,2574.000,3.000,0.278
1736.000,1.000,0.573,3617.000,1.000,0.400,5948.000,1.000,0.387,6301.000,1.000,0.387,1894.000,1.000,0.367
1742.000,1.000,0.438,2918.000,1.000,0.290,6978.000,1.000,0.275,6088.000,1.000,0.273,3690.000,1.000,0.265
1752.000,1.000,0.341,5379.000,1.000,0.295,3620.000,1.000,0.270,4251.000,1.000,0.239,1517.000,2.000,0.229
1754.000,1.000,0.646,1164.000,1.000,0.399,6961.000,1.000,0.383,4620.000,1.000,0.379,1494.000,1.000,0.379
1760.000,1.000,0.786,2918.000,1.000,0.545,6301.000,1.000,0.506,2971.000,1.000,0.479,1425.000,1.000,0.478
1763.000,1.000,0.472,6298.000,1.000,0.325,2574.000,1.000,0.314,6533.000,1.000,0.289,3077.000,1.000,0.285
1768.000,1.000,0.765,2918.000,1.000,0.457,4644.000,1.000,0.430,3617.000,1.000,0.424,2055.000,4.000,0.415
1797.000,1.000,0.353,6533.000,1.000,0.359,3306.000,1.000,0.330,6158.000,1.000,0.327,2732.000,1.000,0.318
1804.000,1.000,0.630,2574.000,2.000,0.444,6533.000,1.000,0.436,2918.000,1.000,0.413,1076.000,1.000,0.407
1807.000,1.000,0.207,1059.000,1.000,0.179,6298.000,2.000,0.178,3091.000,1.000,0.170,5379.000,1.000,0.165
1808.000,1.000,0.389,6533.000,1.000,0.286,2574.000,2.000,0.276,3523.000,1.000,0.274,2669.000,1.000,0.260
1809.000,1.000,0.439,2574.000,1.000,0.313,2055.000,1.000,0.280,4245.000,1.000,0.246,2638.000,4.000,0.244
1831.000,1.000,0.435,3682.000,1.000,0.334,6298.000,1.000,0.319,5136.000,1.000,0.289,6976.000,1.000,0.288
1840.000,1.000,0.579,2574.000,1.000,0.460,2055.000,4.000,0.412,2370.000,1.000,0.411,4986.000,1.000,0.404
1843.000,1.000,0.412,6533.000,1.000,0.450,2370.000,1.000,0.409,6961.000,1.000,0.391,2574.000,3.000,0.382
1844.000,1.000,0.451,3335.000,1.000,0.267,1317.000,1.000,0.250,5496.000,1.000,0.234,2574.000,1.000,0.233
1854.000,1.000,0.517,2574.000,3.000,0.356,2370.000,1.000,0.336,4326.000,1.000,0.335,6817.000,2.000,0.331
1859.000,1.000,0.819,5551.000,1.000,0.179,2669.000,1.000,0.163,4861.000,1.000,0.140,5076.000,1.000,0.136
1861.000,1.000,0.368,6533.000,1.000,0.365,2574.000,3.000,0.358,6817.000,2.000,0.334,4300.000,1.000,0.326
1874.000,1.000,0.415,5379.000,1.000,0.339,3600.000,1.000,0.332,3077.000,1.000,0.324,2918.000,1.000,0.322
1877.000,1.000,0.686,6298.000,4.000,0.361,5136.000,3.000,0.322,5328.000,1.000,0.322,2971.000,1.000,0.320
1883.000,1.000,0.496,3600.000,1.000,0.279,2055.000,4.000,0.275,4251.000,1.000,0.266,1119.000,1.000,0.253
1884.000,1.000,0.580,6533.000,1.000,0.388,2347.000,1.000,0.376,4520.000,1.000,0.374,4326.000,1.000,0.364
1885.000,1.000,0.515,6961.000,1.000,0.365,3617.000,1.000,0.364,6533.000,1.000,0.362,4785.000,1.000,0.356
1887.000,1.000,0.418,2574.000,1.000,0.322,6817.000,1.000,0.315,4326.000,1.000,0.286,2918.000,1.000,0.284
1890.000,1.000,0.572,6298.000,1.000,0.339,5811.000,1.000,0.333,6533.000,1.000,0.324,6976.000,1.000,0.314
1894.000,1.000,0.624,1076.000,1.000,0.450,5136.000,1.000,0.446,2918.000,1.000,0.433,6533.000,1.000,0.432
1905.000,1.000,0.568,2574.000,1.000,0.388,3077.000,1.000,0.324,2055.000,3.000,0.299,6730.000,1.000,0.285
1917.000,1.000,0.541,6533.000,1.000,0.410,2918.000,1.000,0.362,6961.000,1.000,0.361,2370.000,1.000,0.360
1922.000,1.000,0.409,2574.000,1.000,0.301,2055.000,4.000,0.300,1722.000,1.000,0.283,3718.000,1.000,0.264
1942.000,1.000,0.306,7441.000,1.000,0.422,3690.000,1.000,0.355,5948.000,1.000,0.340,6533.000,1.000,0.338
1948.000,1.000,0.430,3715.000,1.000,0.261,1548.000,1.000,0.256,1317.000,1.000,0.238,2574.000,1.000,0.230
1953.000,1.000,0.418,2918.000,1.000,0.311,3843.000,1.000,0.310,3701.000,1.000,0.301,1119.000,1.000,0.294
1964.000,1.000,0.880,1262.000,1.000,0.343,3715.000,1.000,0.220,1894.000,1.000,0.202,2918.000,1.000,0.202
1969.000,1.000,0.575,1076.000,1.000,0.410,4669.000,1.000,0.405,4987.000,1.000,0.385,5385.000,1.000,0.383
1984.000,1.000,0.470,5379.000,4.000,0.438,2669.000,2.000,0.414,6817.000,1.000,0.386,6258.000,1.000,0.376
1989.000,1.000,0.473,2574.000,1.000,0.348,2370.000,1.000,0.338,2055.000,4.000,0.332,4620.000,1.000,0.319
2018.000,1.000,0.563,6817.000,1.000,0.450,2574.000,2.000,0.445,2370.000,1.000,0.391,4326.000,1.000,0.381
2022.000,1.000,0.611,2574.000,1.000,0.371,6817.000,1.000,0.346,2370.000,1.000,0.332,3523.000,1.000,0.311
2023.000,1.000,0.545,4251.000,1.000,0.356,3843.000,1.000,0.327,4268.000,1.000,0.326,1257.000,1.000,0.310
2029.000,1.000,0.549,2574.000,1.000,0.254,6817.000,1.000,0.234,4245.000,1.000,0.208,1498.000,1.000,0.207
2036.000,1.000,0.440,6158.000,1.000,0.303,2347.000,1.000,0.293,4620.000,1.000,0.292,2055.000,4.000,0.284
2041.000,1.000,0.561,6533.000,1.000,0.429,2055.000,4.000,0.404,2370.000,2.000,0.379,2574.000,2.000,0.367
2046.000,1.000,0.628,6876.000,1.000,0.293,7441.000,1.000,0.285,6301.000,1.000,0.284,1164.000,1.000,0.283
2049.000,1.000,0.561,6533.000,1.000,0.360,2892.000,1.000,0.351,2347.000,1.000,0.336,4785.000,1.000,0.335
2055.000,1.000,0.865,7154.000,1.000,0.406,5551.000,1.000,0.397,6298.000,3.000,0.388,2669.000,2.000,0.386
2065.000,1.000,0.606,6384.000,1.000,0.425,1164.000,1.000,0.411,5189.000,1.000,0.387,3387.000,1.000,0.376
2080.000,1.000,0.580,2574.000,1.000,0.394,6533.000,1.000,0.388,3077.000,1.000,0.386,6817.000,1.000,0.384
2099.000,1.000,0.536,2574.000,1.000,0.377,6295.000,1.000,0.343,1840.000,1.000,0.341,3595.000,1.000,0.337
2103.000,1.000,0.152,6298.000,1.000,0.318,6817.000,1.000,0.306,1752.000,1.000,0.298,2698.000,1.000,0.297
2104.000,1.000,0.463,6533.000,1.000,0.321,2574.000,2.000,0.290,6298.000,2.000,0.289,2370.000,1.000,0.278
2105.000,1.000,0.450,4986.000,1.000,0.343,2574.000,1.000,0.339,2370.000,1.000,0.336,2055.000,4.000,0.330
2106.000,1.000,0.608,1119.000,1.000,0.176,2055.000,4.000,0.174,6817.000,2.000,0.170,6039.000,1.000,0.170
2109.000,1.000,0.626,2918.000,1.000,0.432,6301.000,1.000,0.398,1076.000,1.000,0.394,6384.000,1.000,0.391
2110.000,1.000,0.802,6088.000,1.000,0.436,4076.000,4.000,0.426,3715.000,1.000,0.369,1225.000,1.000,0.329
2121.000,1.000,0.658,2574.000,3.000,0.260,4102.000,1.000,0.251,6295.000,1.000,0.232,6682.000,1.000,0.230
2140.000,1.000,0.525,6533.000,1.000,0.207,2574.000,3.000,0.192,1840.000,1.000,0.185,1217.000,1.000,0.185
2144.000,1.000,0.562,1768.000,1.000,0.402,2918.000,1.000,0.372,5385.000,1.000,0.350,6301.000,1.000,0.335
2149.000,1.000,0.423,2574.000,2.000,0.350,2370.000,1.000,0.320,4146.000,1.000,0.318,3335.000,1.000,0.309
2160.000,1.000,0.507,6533.000,1.000,0.285,2574.000,2.000,0.261,7251.000,1.000,0.252,4520.000,1.000,0.251
2185.000,1.000,0.481,4620.000,1.000,0.375,2347.000,1.000,0.363,2574.000,2.000,0.362,4644.000,1.000,0.362
2194.000,1.000,0.509,2532.000,1.000,0.365,2574.000,1.000,0.350,2370.000,1.000,0.346,2055.000,3.000,0.346
2196.000,1.000,0.599,2918.000,1.000,0.367,2055.000,4.000,0.359,6158.000,1.000,0.339,2370.000,2.000,0.334
2231.000,1.000,0.592,2574.000,1.000,0.391,6298.000,1.000,0.391,6817.000,1.000,0.362,5811.000,1.000,0.359
2235.000,1.000,0.436,2370.000,1.000,0.361,6533.000,1.000,0.350,4693.000,1.000,0.320,3335.000,1.000,0.316
2238.000,1.000,0.657,7441.000,1.000,0.422,6533.000,2.000,0.410,6301.000,1.000,0.407,5189.000,1.000,0.394
2259.000,1.000,0.497,2574.000,1.000,0.236,4247.000,1.000,0.220,2532.000,2.000,0.211,6895.000,1.000,0.207
2260.000,1.000,0.523,5379.000,2.000,0.317,3177.000,2.000,0.217,4861.000,1.000,0.185,3019.000,1.000,0.161
2264.000,1.000,0.661,2574.000,4.000,0.491,6533.000,3.000,0.478,6301.000,1.000,0.473,1171.000,2.000,0.455
2265.000,1.000,0.512,6533.000,1.000,0.476,6258.000,1.000,0.450,2574.000,2.000,0.449,6817.000,1.000,0.443
2268.000,1.000,0.617,3077.000,1.000,0.338,5136.000,1.000,0.333,2918.000,1.000,0.321,6978.000,1.000,0.303
2289.000,1.000,0.324,4251.000,1.000,0.156,2055.000,2.000,0.139,3618.000,1.000,0.122,7255.000,1.000,0.116
2312.000,1.000,0.511,6533.000,1.000,0.390,2370.000,1.000,0.360,2574.000,2.000,0.343,3445.000,1.000,0.330
2314.000,1.000,0.590,2055.000,4.000,0.401,6533.000,1.000,0.385,2370.000,2.000,0.366,2347.000,1.000,0.364
2331.000,1.000,0.599,6533.000,1.000,0.400,2055.000,3.000,0.350,2347.000,1.000,0.344,2532.000,2.000,0.342
2345.000,1.000,0.420,2574.000,2.000,0.381,1171.000,1.000,0.354,2370.000,1.000,0.351,3445.000,1.000,0.351
2347.000,1.000,0.586,6533.000,1.000,0.499,2055.000,4.000,0.457,1840.000,1.000,0.433,2370.000,2.000,0.426
2349.000,1.000,0.544,2574.000,1.000,0.290,4251.000,1.000,0.278,3600.000,1.000,0.256,3718.000,1.000,0.254
2354.000,1.000,0.330,2347.000,1.000,0.224,2055.000,4.000,0.222,2194.000,2.000,0.215,4693.000,2.000,0.209
2370.000,1.000,0.619,2574.000,1.000,0.492,2055.000,3.000,0.437,6817.000,1.000,0.415,6298.000,1.000,0.403
2377.000,1.000,0.569,1076.000,1.000,0.218,4644.000,1.000,0.216,2918.000,1.000,0.212,2547.000,1.000,0.211
2387.000,1.000,0.194,5379.000,2.000,0.246,2574.000,1.000,0.244,3077.000,1.000,0.237,6817.000,1.000,0.229
2404.000,1.000,0.280,5756.000,1.000,0.153,6533.000,1.000,0.151,4987.000,1.000,0.150,6876.000,1.000,0.149
2405.000,1.000,0.516,2574.000,1.000,0.318,1076.000,1.000,0.311,6817.000,1.000,0.299,1840.000,1.000,0.285
2406.000,1.000,0.294,5379.000,2.000,0.274,2574.000,1.000,0.271,4924.000,1.000,0.270,1874.000,1.000,0.260
2407.000,1.000,0.403,4644.000,1.000,0.205,1076.000,1.000,0.193,4326.000,1.000,0.192,3843.000,1.000,0.186
2409.000,1.000,0.172,6533.000,1.000,0.172,6298.000,1.000,0.170,2669.000,2.000,0.168,1537.000,2.000,0.165
2423.000,1.000,0.403,2532.000,3.000,0.269,4520.000,1.000,0.251,2347.000,1.000,0.247,4693.000,3.000,0.242
2424.000,1.000,0.575,6533.000,1.000,0.505,3617.000,1.000,0.412,2574.000,2.000,0.411,6961.000,1.000,0.410
2436.000,1.000,0.576,2574.000,2.000,0.435,1076.000,1.000,0.428,6533.000,1.000,0.408,6817.000,1.000,0.406
2438.000,1.000,0.459,6533.000,1.000,0.279,2574.000,2.000,0.276,1840.000,1.000,0.274,2055.000,4.000,0.263
2463.000,1.000,0.447,6533.000,1.000,0.364,2347.000,1.000,0.345,2574.000,1.000,0.344,4644.000,1.000,0.341
2485.000,1.000,0.491,2110.000,2.000,0.266,6426.000,1.000,0.259,6088.000,2.000,0.253,1492.000,1.000,0.239
2490.000,1.000,0.704,6298.000,1.000,0.348,6976.000,1.000,0.279,7287.000,1.000,0.268,3625.000,1.000,0.261
2512.000,1.000,0.404,2918.000,1.000,0.331,6978.000,1.000,0.309,6709.000,1.000,0.286,6938.000,1.000,0.281
2519.000,1.000,0.541,3690.000,1.000,0.375,6394.000,1.000,0.364,7441.000,1.000,0.358,6301.000,1.000,0.358
2522.000,1.000,0.527,3690.000,1.000,0.386,7441.000,1.000,0.385,2892.000,1.000,0.369,6301.000,1.000,0.368
2526.000,1.000,0.625,1076.000,1.000,0.461,3690.000,1.000,0.442,5189.000,1.000,0.436,2918.000,1.000,0.433
2529.000,1.000,0.434,2574.000,2.000,0.229,2370.000,1.000,0.207,2018.000,1.000,0.206,3077.000,1.000,0.205
2532.000,1.000,0.627,2055.000,1.000,0.407,7154.000,2.000,0.344,4146.000,1.000,0.339,4245.000,1.000,0.337
2541.000,1.000,0.477,4520.000,1.000,0.273,6158.000,1.000,0.265,6533.000,1.000,0.261,5441.000,1.000,0.253
2547.000,1.000,0.577,2918.000,1.000,0.442,4326.000,1.000,0.401,5385.000,1.000,0.395,3306.000,1.000,0.392
2553.000,1.000,0.622,3077.000,1.000,0.398,2574.000,1.000,0.380,1076.000,1.000,0.372,6057.000,1.000,0.362
2562.000,1.000,0.576,4251.000,2.000,0.336,2574.000,1.000,0.333,6817.000,1.000,0.328,2055.000,4.000,0.325
2574.000,1.000,0.804,6607.000,1.000,0.438,2055.000,2.000,0.417,4245.000,1.000,0.400,3589.000,1.000,0.396
2594.000,1.000,0.530,2918.000,1.000,0.361,6533.000,1.000,0.351,2347.000,1.000,0.338,4620.000,1.000,0.337
2607.000,1.000,0.426,6057.000,1.000,0.265,3077.000,1.000,0.261,2918.000,1.000,0.258,2574.000,1.000,0.256
2621.000,1.000,0.585,2574.000,2.000,0.341,2918.000,1.000,0.337,1076.000,1.000,0.328,6158.000,1.000,0.313
2623.000,1.000,0.577,2055.000,2.000,0.404,2574.000,1.000,0.371,6298.000,1.000,0.330,2532.000,1.000,0.326
2635.000,1.000,0.665,2574.000,2.000,0.441,6298.000,2.000,0.433,4842.000,1.000,0.417,6533.000,1.000,0.391
2638.000,1.000,0.562,5379.000,3.000,0.485,6976.000,1.000,0.373,2669.000,1.000,0.363,3177.000,4.000,0.333
2640.000,1.000,0.757,2918.000,1.000,0.513,3690.000,1.000,0.500,5189.000,1.000,0.487,5136.000,1.000,0.461
2669.000,1.000,0.588,6298.000,1.000,0.552,2574.000,1.000,0.533,5379.000,2.000,0.498,3682.000,1.000,0.460
2678.000,1.000,0.608,4268.000,1.000,0.337,4251.000,2.000,0.301,4644.000,1.000,0.300,3701.000,1.000,0.299
2684.000,1.000,0.406,2574.000,1.000,0.330,2055.000,4.000,0.324,2370.000,1.000,0.320,4172.000,1.000,0.299
2698.000,1.000,0.610,2669.000,2.000,0.482,1682.000,1.000,0.470,2574.000,3.000,0.465,6298.000,2.000,0.457
2707.000,1.000,0.438,2574.000,1.000,0.332,2370.000,1.000,0.286,6295.000,1.000,0.286,4986.000,1.000,0.277
2708.000,1.000,0.455,6533.000,1.000,0.264,2055.000,4.000,0.230,4520.000,2.000,0.229,2347.000,1.000,0.227
2710.000,1.000,0.375,2918.000,1.000,0.271,6978.000,1.000,0.235,4268.000,1.000,0.233,6384.000,1.000,0.232
2725.000,1.000,0.322,3367.000,1.000,0.379,4172.000,1.000,0.340,4146.000,1.000,0.339,2574.000,1.000,0.335
2730.000,1.000,0.355,6533.000,1.000,0.382,7441.000,1.000,0.330,3293.000,1.000,0.315,3690.000,1.000,0.311
2732.000,1.000,0.641,6533.000,1.000,0.543,2370.000,2.000,0.482,2574.000,3.000,0.476,6158.000,1.000,0.452
2733.000,1.000,0.621,1076.000,1.000,0.394,2918.000,1.000,0.363,6490.000,1.000,0.359,4830.000,1.000,0.331
